2015-01-11 11:19:40,489 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-core/1.0/tika-core-1.0.pom
2015-01-11 11:19:40,786 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-core/1.0/tika-core-1.0.pom
2015-01-11 11:19:41,176 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-parent/1.0/tika-parent-1.0.pom
2015-01-11 11:19:41,446 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-parent/1.0/tika-parent-1.0.pom
2015-01-11 11:19:41,922 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-core/3.0.3/lucene-core-3.0.3.pom
2015-01-11 11:19:42,146 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-core/3.0.3/lucene-core-3.0.3.pom
2015-01-11 11:19:42,546 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-parent/3.0.3/lucene-parent-3.0.3.pom
2015-01-11 11:19:42,923 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-parent/3.0.3/lucene-parent-3.0.3.pom
2015-01-11 11:19:43,336 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby/10.5.3.0_1/derby-10.5.3.0_1.pom
2015-01-11 11:19:43,586 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby/10.5.3.0_1/derby-10.5.3.0_1.pom
2015-01-11 11:19:44,072 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby-project/10.5.3.0_1/derby-project-10.5.3.0_1.pom
2015-01-11 11:19:44,422 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby-project/10.5.3.0_1/derby-project-10.5.3.0_1.pom
2015-01-11 11:19:45,049 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/slf4j/jcl-over-slf4j/1.6.4/jcl-over-slf4j-1.6.4.pom
2015-01-11 11:19:45,319 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/slf4j/jcl-over-slf4j/1.6.4/jcl-over-slf4j-1.6.4.pom
2015-01-11 11:19:45,779 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/slf4j/slf4j-parent/1.6.4/slf4j-parent-1.6.4.pom
2015-01-11 11:19:46,129 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/slf4j/slf4j-parent/1.6.4/slf4j-parent-1.6.4.pom
2015-01-11 11:19:46,529 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.jcr.api/2.0.4/org.apache.sling.jcr.api-2.0.4.pom
2015-01-11 11:19:46,897 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.jcr.api/2.0.4/org.apache.sling.jcr.api-2.0.4.pom
2015-01-11 11:19:47,419 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/sling/6/sling-6.pom
2015-01-11 11:19:47,766 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/sling/6/sling-6.pom
2015-01-11 11:19:48,386 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-api/2.2.0/jackrabbit-api-2.2.0.pom
2015-01-11 11:19:48,689 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-api/2.2.0/jackrabbit-api-2.2.0.pom
2015-01-11 11:19:49,082 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-parent/2.2.0/jackrabbit-parent-2.2.0.pom
2015-01-11 11:19:49,402 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-parent/2.2.0/jackrabbit-parent-2.2.0.pom
2015-01-11 11:19:49,844 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/parent/5/parent-5.pom
2015-01-11 11:19:50,141 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/parent/5/parent-5.pom
2015-01-11 11:19:50,671 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.api/2.1.0/org.apache.sling.api-2.1.0.pom
2015-01-11 11:19:51,084 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.api/2.1.0/org.apache.sling.api-2.1.0.pom
2015-01-11 11:19:51,534 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/sling/9/sling-9.pom
2015-01-11 11:19:51,884 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/sling/9/sling-9.pom
2015-01-11 11:19:52,569 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-search/5.5.4/cq-search-5.5.4.jar
2015-01-11 11:19:53,065 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-search/5.5.4/cq-search-5.5.4.jar
2015-01-11 11:19:53,376 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-statistics/5.4.0/cq-statistics-5.4.0.jar
2015-01-11 11:19:53,851 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-statistics/5.4.0/cq-statistics-5.4.0.jar
2015-01-11 11:19:54,191 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-commons/5.4.0/cq-commons-5.4.0.jar
2015-01-11 11:19:55,189 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/com/day/cq/cq-commons/5.4.0/cq-commons-5.4.0.jar
2015-01-11 11:19:55,519 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/commons/commons-email/1.2/commons-email-1.2.jar
2015-01-11 11:19:56,027 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/commons/commons-email/1.2/commons-email-1.2.jar
2015-01-11 11:19:56,318 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/javax/mail/mail/1.4.1/mail-1.4.1.jar
2015-01-11 11:19:57,202 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/javax/mail/mail/1.4.1/mail-1.4.1.jar
2015-01-11 11:19:57,505 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/javax/activation/activation/1.1/activation-1.1.jar
2015-01-11 11:19:57,969 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/javax/activation/activation/1.1/activation-1.1.jar
2015-01-11 11:19:58,287 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/joda-time/joda-time/1.5.2/joda-time-1.5.2.jar
2015-01-11 11:19:59,193 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/joda-time/joda-time/1.5.2/joda-time-1.5.2.jar
2015-01-11 11:19:59,515 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/felix/org.osgi.core/1.4.0/org.osgi.core-1.4.0.jar
2015-01-11 11:20:00,042 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/felix/org.osgi.core/1.4.0/org.osgi.core-1.4.0.jar
2015-01-11 11:20:00,339 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-core/2.4.3/jackrabbit-core-2.4.3.jar
2015-01-11 11:20:00,679 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/concurrent/concurrent/1.3.4/concurrent-1.3.4.jar
2015-01-11 11:20:01,441 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/concurrent/concurrent/1.3.4/concurrent-1.3.4.jar
2015-01-11 11:20:01,795 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/commons-dbcp/commons-dbcp/1.3/commons-dbcp-1.3.jar
2015-01-11 11:20:02,333 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/commons-dbcp/commons-dbcp/1.3/commons-dbcp-1.3.jar
2015-01-11 11:20:02,733 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/commons-pool/commons-pool/1.5.4/commons-pool-1.5.4.jar
2015-01-11 11:20:03,231 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/commons-pool/commons-pool/1.5.4/commons-pool-1.5.4.jar
2015-01-11 11:20:03,561 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-spi-commons/2.4.3/jackrabbit-spi-commons-2.4.3.jar
2015-01-11 11:20:03,902 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-spi/2.4.3/jackrabbit-spi-2.4.3.jar
2015-01-11 11:20:04,244 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-core/1.0/tika-core-1.0.jar
2015-01-11 11:20:05,242 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/tika/tika-core/1.0/tika-core-1.0.jar
2015-01-11 11:20:05,562 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-core/3.0.3/lucene-core-3.0.3.jar
2015-01-11 11:20:06,942 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/lucene/lucene-core/3.0.3/lucene-core-3.0.3.jar
2015-01-11 11:20:07,332 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby/10.5.3.0_1/derby-10.5.3.0_1.jar
2015-01-11 11:20:13,111 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/derby/derby/10.5.3.0_1/derby-10.5.3.0_1.jar
2015-01-11 11:20:13,468 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/slf4j/jcl-over-slf4j/1.6.4/jcl-over-slf4j-1.6.4.jar
2015-01-11 11:20:13,781 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/slf4j/jcl-over-slf4j/1.6.4/jcl-over-slf4j-1.6.4.jar
2015-01-11 11:20:14,181 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-jcr-commons/2.4.3/jackrabbit-jcr-commons-2.4.3.jar
2015-01-11 11:20:14,522 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.jcr.api/2.0.4/org.apache.sling.jcr.api-2.0.4.jar
2015-01-11 11:20:14,902 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.jcr.api/2.0.4/org.apache.sling.jcr.api-2.0.4.jar
2015-01-11 11:20:15,182 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-api/2.2.0/jackrabbit-api-2.2.0.jar
2015-01-11 11:20:15,482 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-api/2.2.0/jackrabbit-api-2.2.0.jar
2015-01-11 11:20:15,953 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.api/2.1.0/org.apache.sling.api-2.1.0.jar
2015-01-11 11:20:16,582 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/sling/org.apache.sling.api/2.1.0/org.apache.sling.api-2.1.0.jar
2015-01-11 11:20:24,993 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-core/2.4.3/jackrabbit-core-2.4.3.jar
